,X,Y
1839,1.3952523,-0.928252
1840,0.2689678,-3.179179
1841,1.7134799,-0.84715164
1842,0.6868155,-0.783777
1843,-0.80027413,-0.4319704
1844,-0.64988756,1.7962321
1845,0.6752226,-0.8948629
1846,0.54036665,-0.525715
1847,-3.942778,2.2815855
1848,0.43940353,0.4194971
1849,2.148859,-0.57452047
1850,1.8912085,2.9724615
1851,2.793705,-0.76428854
1852,0.7200773,-0.6846514
1853,0.5305054,-0.79328334
1854,2.2040484,0.28242078
1855,1.2787936,-2.8191254
1856,2.1587753,-0.5348756
1857,0.4761634,0.14623877
1858,0.70653033,-0.5694419
1859,2.0988967,-0.40508297
1860,0.6813643,-0.5554766
1861,2.1724937,1.1162404
1862,-2.2047637,4.404509
1863,1.3095038,-3.0330524
1864,0.52719057,-1.6591016
1865,1.2863861,-3.0482397
1866,2.108329,-0.40669993
1867,0.58414435,-0.61221075
1868,1.640268,0.8804938
1869,2.2023451,0.2938172
1870,0.58508927,0.14475214
1871,2.098479,-0.4238576
1872,0.47850442,-1.8024993
1873,1.7801294,-0.57286084
1874,0.63355416,-0.3416146
1875,0.73672867,-0.886587
1876,0.67871517,0.07302735
1877,0.6324716,0.026072867
1878,0.5814841,-0.9005132
1879,0.6039225,-0.91776013
1880,0.5156735,0.17615947
1881,0.5341069,-0.5436834
1882,0.5474868,-0.9105782
1883,0.44133425,0.07582242
1884,0.5667732,-0.47690383
1885,0.6484928,-0.49357247
1886,3.1988368,-0.58151114
1887,3.1792533,-0.56026214
1888,0.5530122,-0.69655776
1889,-0.5808015,-0.77551925
1890,0.5324104,0.14332369
1891,0.44113052,0.40354183
1892,0.68696344,0.061717995
1893,0.7406021,-0.005035065
1894,-0.31848812,-0.43594766
1895,-0.29879272,-0.42791742
1896,0.64606035,0.49413827
1897,0.5674634,-0.59142524
1898,0.5993626,-0.6404381
1899,0.63458014,-0.90835464
1900,0.47945428,0.5116693
1901,0.47275817,0.5179418
1902,0.5818553,-0.94976854
1903,1.3201845,-0.63537264
1904,0.44518793,-2.4340093
1905,0.7072099,0.11955417
1906,0.5922904,-0.38644642
1907,0.6193443,-0.4371625
1908,0.4724412,-0.5459958
1909,0.56897736,-0.8848996
1910,-0.8490562,-0.48066258
1911,0.4720782,-0.6636736
1912,0.62669396,-0.5107861
1913,-0.5038452,-0.67285424
1914,0.4433676,0.078310914
1915,0.3922236,0.44364348
1916,0.35213125,1.0016279
1917,-1.6141646,2.7125528
1918,0.58772826,-0.77565783
1919,0.55387247,-0.7124131
1920,0.2352138,1.3820785
1921,0.63181496,-0.5558514
1922,-1.2486979,2.0139196
1923,0.45285642,-1.4525396
1924,0.7302935,-0.5424265
1925,-0.81586206,-0.43137288
1926,-0.14938413,-0.41780484
1927,0.4811648,0.5426242
1928,0.4941314,0.43430337
1929,0.4952278,-0.79386127
1930,-1.3213409,-0.007959925
1931,0.5624021,-0.94556296
1932,1.3442731,-0.5764708
1933,1.3094432,-0.68253314
1934,1.3357508,-0.5606018
1935,0.5248342,-0.5845256
1936,1.2982061,-0.6192603
1937,1.3366065,-0.81011605
1938,0.78805995,-3.0588424
1939,0.8091966,-3.0163512
1940,-2.2363422,2.9676068
1941,0.96781373,2.4686024
1942,1.7936742,-0.692317
1943,0.6728478,-0.8019726
1944,-2.2625716,2.3260086
1945,0.44370127,-2.654638
1946,0.42206168,-0.50276595
1947,1.2675247,0.78147143
1948,1.2610292,0.7940447
1949,1.022405,1.5264453
1950,1.2606324,0.75864017
1951,0.40100032,0.44329688
1952,-1.0533938,1.2078279
1953,0.4865582,0.09574572
1954,0.5549671,-0.69680345
1955,0.7722939,-0.86287814
1956,1.5726217,0.94148207
1957,1.6198261,0.9991689
1958,1.6206837,0.9232023
1959,3.4193695,2.1113346
1960,3.693395,-1.0798914
1961,0.63862336,-2.7102547
1962,0.04255043,1.8984863
1963,0.71526766,-1.0718924
1964,0.64142454,0.26248208
1965,1.3898805,-1.090262
1966,0.47041994,-2.8437502
1967,1.7651856,-0.53605217
1968,1.2639245,0.90385485
1969,0.514103,-0.6744405
1970,0.4071015,-1.7818257
1971,0.40578908,-1.7916929
1972,0.38656163,-1.8003908
1973,0.452227,-1.7029995
1974,2.2073882,-0.44447654
1975,-0.36500454,-0.49928945
1976,1.5478649,2.02621
1977,-0.8781864,-0.49984887
1978,-1.0836296,-0.2026445
1979,-3.0680292,0.9671445
1980,-0.7014266,-0.41528654
1981,2.078438,-0.9928913
1982,0.13398793,2.2543554
1983,1.0970408,0.13821903
1984,-0.29844177,-0.38257465
1985,0.092311636,2.4841363
1986,2.6948218,0.19178444
1987,1.0547065,0.21787402
1988,0.09866916,2.498343
1989,1.0580567,0.2343128
1990,1.0857196,0.1802831
1991,-0.43848765,-0.6111058
1992,-3.4841378,-1.2073504
1993,-3.5386555,-1.2796963
1994,-3.4906647,-1.2643241
1995,-3.5280046,-1.2812546
1996,0.66602826,-1.431872
1997,0.52424836,-0.74020207
1998,0.6224389,-0.42016834
1999,0.67203903,-1.4504818
2000,-1.061317,1.2012187
2001,0.5914025,-0.9433248
2002,1.1713226,0.35740837
2003,-2.9486504,-1.7284676
2004,0.4648769,0.40810713
2005,0.45768172,0.409102
2006,-4.8581543,-0.64577895
2007,-0.7443762,-1.0209925
2008,0.3951388,-2.5615904
2009,2.7671812,-1.0779301
2010,0.6774107,-0.57809246
2011,-2.136981,-2.365063
2012,0.37461054,-2.5870621
2013,0.45061523,-2.4355001
2014,1.3339263,-0.71455574
2015,0.39744896,0.55200076
2016,1.250588,-1.5212303
2017,1.2948108,-0.44517896
2018,0.40835375,-1.8269956
2019,0.43758374,0.56130254
2020,-2.5452225,0.20245215
2021,-2.6588354,-0.027186893
2022,3.1784332,-0.9476789
2023,-4.744425,-1.5518532
2024,0.45408255,-0.6090854
2025,0.45172644,-0.60573256
2026,-0.31043482,-0.61404777
2027,-2.2705238,2.9662948
2028,-2.655344,0.5979779
2029,-1.0852867,1.2135063
2030,0.6833453,0.14888209
2031,0.51693916,1.5827814
2032,3.784742,-1.5687727
2033,-2.9389975,-1.7631259
2034,-1.5160666,-2.3076587
2035,-2.099557,-0.8500286
2036,2.3451796,-3.918629
2037,0.48111498,0.40148988
2038,0.59366035,-0.7104155
2039,0.42734134,0.39939854
2040,0.55146015,-1.6420233
2041,-0.5898285,-0.23960659
2042,-0.53804994,-0.22278166
2043,-0.5382087,-0.21981338
2044,-0.546687,-0.2262483
2045,-1.2253714,-1.214543
2046,-1.2148378,-1.2138108
2047,-1.752297,3.2866254
2048,-1.9952903,-0.03591951
2049,0.2595268,-2.58986
2050,-0.41794074,-0.6428437
2051,-1.5869598,-0.57465464
2052,-0.41612077,-0.85092306
2053,2.4116838,3.5767496
2054,-1.107924,-0.88977444
2055,0.6573204,0.28553388
2056,-0.6936064,3.1539464
2057,1.7447323,-0.866765
2058,-1.128911,-1.9384521
2059,0.67112267,-0.6640775
2060,-0.5644474,-0.6858654
2061,0.48475623,-0.5732422
2062,0.4495237,-0.5467126
2063,0.42146552,-2.9409053
2064,0.32165998,1.0232668
2065,0.53055143,-0.6033012
2066,-2.3320198,-0.7886084
2067,0.7888086,-0.6709064
2068,0.6263198,-0.84928954
2069,0.51046777,-0.6751511
2070,0.5477076,-0.7139662
2071,0.5367582,-0.6184901
2072,-2.411104,3.216888
2073,-2.4056156,3.8120134
2074,-2.7819471,4.1952586
2075,-0.8168608,3.7798927
2076,-4.4272156,-1.2047776
2077,0.6330593,-0.8429528
2078,-1.1932857,4.0303006
2079,0.72604096,-0.79968
2080,0.32519656,1.4481331
2081,0.30523384,-2.7634008
2082,-1.4056263,-0.6329598
2083,1.1939131,-1.8264023
2084,1.184654,-1.7695571
2085,2.6759496,0.25401503
2086,2.740652,-1.0434501
2087,2.763713,-0.7296193
2088,2.7742374,-0.836736
2089,-2.328141,3.199952
2090,0.30872637,3.5010245
2091,0.5948532,-0.6925471
2092,0.592663,-0.70757604
2093,0.59572023,-0.70645404
2094,0.6045426,-0.7016931
2095,0.69940627,-0.5429106
2096,0.55411124,-0.616084
2097,0.5241507,0.5199277
2098,0.36250103,1.02245
2099,2.7487261,-0.9666946
2100,0.710304,-0.9501755
2101,0.48941946,-1.7621994
2102,0.51272523,0.24685568
2103,0.016609028,1.9169848
2104,-3.4883578,-1.2423908
2105,1.2658919,-0.71757305
2106,0.27819324,1.1126922
2107,0.27903152,1.1021043
2108,0.6069873,-0.39069912
2109,0.65696687,-0.46280244
2110,-0.38382733,-0.67547023
2111,1.696712,-0.7871444
2112,-0.53499305,-0.8181988
2113,-0.44144917,-0.61588645
2114,-0.7878405,-0.47322026
2115,-2.9801674,-1.8543159
2116,-3.111337,-2.0182328
2117,-2.1517758,-2.2990193
2118,3.4666495,-0.7412286
2119,-0.8361273,-0.55720544
2120,-0.84291553,-0.55843556
2121,1.3322502,-0.59603953
2122,0.18905564,2.410001
2123,0.4917884,-0.6196809
2124,2.3841102,0.22982964
2125,0.4879843,0.55646104
2126,-1.4965625,3.506843
2127,-1.8970503,-0.6611907
2128,0.44620126,0.44174203
2129,-2.7978632,4.1927605
2130,0.24439563,-0.6294724
2131,0.19025756,-0.84090495
2132,0.24423124,-1.3221905
2133,-0.04845892,-3.2065346
2134,0.21067156,0.45340344
2135,-1.1668005,-0.87472093
2136,-0.9571831,-0.74418265
2137,-0.4270178,1.5246545
2138,1.0585073,-0.9720453
2139,2.4690385,0.37581894
2140,0.31674016,-0.85096157
2141,0.30719167,-0.83774674
2142,0.2150606,-0.8880489
2143,0.21738698,-0.9015602
2144,0.19551183,-0.8921336
2145,0.19913079,-0.84807473
2146,0.2786975,-0.70904297
2147,0.2903639,0.2273629
2148,0.3274817,-1.5816041
2149,0.35269934,-0.78508896
2150,0.3613516,-0.78177285
2151,-0.77088404,-0.35568538
2152,0.18862559,-0.78081906
2153,-0.37960684,-0.7319644
2154,-0.38631403,-0.7355214
2155,0.253309,-1.0611192
2156,0.31734365,0.22892627
2157,1.925442,1.3130254
2158,-0.69472253,-0.39479235
2159,1.110552,-0.7436273
2160,0.2757107,-0.497933
2161,-0.08665855,4.4832025
2162,0.20661856,-0.9184817
2163,0.2466758,-1.1056105
2164,0.24702336,-1.0742218
2165,0.24156566,-1.1096414
2166,1.0992959,-0.76481444
2167,1.1265608,-0.7742883
2168,0.22155203,-0.979205
2169,0.21095122,-0.8552424
2170,0.21998622,-1.0479686
2171,0.22643502,0.588575
2172,0.2152244,-1.0526959
2173,0.2515285,-0.5245307
2174,-0.1206228,-3.3412116
2175,0.20473541,-0.8658886
2176,-0.8897817,3.1528187
2177,-0.95216286,-0.6851857
2178,0.20640673,0.59598917
2179,0.18734832,0.5654907
2180,0.13370235,1.0308796
2181,0.21887727,0.44030234
2182,0.16817738,-0.9114425
2183,-0.87616134,-0.5877294
2184,0.30579805,-0.4964634
2185,-0.6122762,-0.39352873
2186,0.41843563,-0.94838977
2187,0.31847978,-1.0350381
2188,3.1786668,-0.788656
2189,0.5588006,-0.7651819
2190,-0.79048073,1.1615698
2191,0.24798949,-0.9167031
2192,0.29071856,-3.7907426
2193,0.44895184,-1.790778
2194,-0.78543246,1.1746633
2195,0.3281849,-0.7726457
2196,0.3015287,-0.7715867
2197,0.27338195,-0.95087826
2198,-0.5910784,-4.3572063
2199,0.123203054,-3.582156
2200,0.14257689,-3.5931885
2201,0.35975695,-0.87212527
2202,-0.9488104,-0.68380606
2203,0.6122565,0.047173746
2204,0.6109207,0.06406469
2205,0.39604348,-0.97877836
2206,0.61049634,0.104080416
2207,0.9470122,-0.74835515
2208,0.21276434,0.52560544
2209,0.40038788,0.49395326
2210,0.9653714,-0.57881725
2211,0.16370083,-0.91362566
2212,0.47702956,-2.5706575
2213,0.26947033,0.15776125
2214,0.18329562,-0.7901126
2215,-0.15670954,-0.5954671
2216,0.10140289,0.40008447
2217,0.18342854,-1.0568483
2218,0.17686369,-1.0468743
2219,0.37837398,0.44262883
2220,0.46723193,-0.65965307
2221,0.48012227,-0.65269506
2222,0.23105134,-0.68982375
2223,0.5839869,-0.9845377
2224,0.23280217,-1.0997919
2225,0.62440825,-0.6651933
2226,0.2240692,0.4747049
2227,0.6219283,-0.8966232
2228,0.3024919,-0.52695966
2229,0.2993796,-0.5596034
2230,1.1181583,-0.49222308
2231,0.27925873,-1.180629
2232,0.38809568,-0.8035431
2233,-2.7816792,-2.0842357
2234,-0.6092789,-0.3704249
2235,0.21369524,0.513651
2236,0.17569555,-0.7466359
2237,1.0049746,-1.2519938
2238,-0.2650876,-0.45174325
2239,1.197556,0.90187025
2240,0.5509979,-0.43328324
2241,0.5403787,-0.45499638
2242,1.2673635,0.9225973
2243,0.370952,-1.0850664
2244,0.37146276,-1.0850432
2245,0.1692952,-0.86910236
2246,0.28790545,-0.46981826
2247,1.7568238,-1.1639135
2248,0.19585158,-0.64314055
2249,-0.14759968,-0.68727636
2250,1.7469308,-1.0330942
2251,-0.4947042,1.8321254
2252,0.21037354,-0.5952333
2253,0.20524396,-0.61892605
2254,0.17166854,-1.5671765
2255,2.6498954,-0.91664207
2256,0.868009,-1.7580146
2257,0.23179449,-1.6173525
2258,0.26117504,-0.95855093
2259,0.312096,0.46196368
2260,0.31217158,-0.77014846
2261,-0.9037057,-0.63226324
2262,0.20332684,0.57302725
2263,0.29481733,-0.7287663
2264,0.40375912,-0.5366391
2265,1.2709994,0.88463885
2266,3.1019137,-0.6279385
2267,0.31586784,-1.3778921
2268,0.27308893,0.63500917
2269,-0.7102051,1.0596312
2270,0.28498328,0.18391776
2271,0.38619947,0.15933156
2272,0.21157886,0.44773677
2273,0.3299731,-0.8619507
2274,0.33429348,-0.8711308
2275,2.3489542,0.26713976
2276,0.22117247,0.5894521
2277,0.29330862,-1.0058668
2278,0.1820019,-1.34893
2279,2.8039706,-1.2323467
2280,0.21591605,0.40159908
2281,0.21470977,0.40354404
2282,0.21014501,0.40142974
2283,1.216347,-3.1670527
2284,0.255068,-0.9183858
2285,-2.4670923,2.3960857
2286,-0.1514843,-3.8172503
2287,-0.033728644,-2.727262
2288,0.23835362,-0.96748275
2289,0.3656441,-0.8375225
2290,0.18837453,-1.0454707
2291,-0.83307767,-0.5331387
2292,0.41465706,0.13491246
2293,0.20664789,-0.66692096
2294,0.54852426,-0.5484885
2295,3.041702,-0.9168786
2296,0.22864772,-0.59608805
2297,-0.63477385,-0.39291206
2298,-0.7441075,-0.52418995
2299,0.6595634,-0.46058583
2300,0.21318515,-1.0541673
2301,1.7249209,-1.0307312
2302,0.21676017,0.40347895
2303,-0.42055815,1.9279126
2304,-0.9670148,1.1891404
2305,-0.525422,1.5573696
2306,0.3671168,-0.950426
2307,0.257321,0.65683615
2308,0.24083997,-0.705851
2309,0.4248287,-1.0073533
2310,0.2775582,-0.72209984
2311,0.23622896,-0.86458445
2312,0.18407322,-0.75901234
2313,2.5532653,-0.9927068
2314,3.3994515,-0.9777987
2315,1.119644,-0.618382
2316,-1.349221,-1.1428808
2317,0.21491696,0.53709054
2318,-2.1378164,4.412864
2319,0.26709217,-1.3504804
2320,0.41317403,-1.6313039
2321,-0.1086254,1.7694559
2322,0.032125548,0.4384751
2323,0.75118285,-0.66407233
2324,0.7327887,-0.61400956
2325,0.36753356,0.22490472
2326,3.6469357,-1.5281363
2327,0.24126603,-0.84482014
2328,0.2934307,-0.6638319
2329,-0.01490508,-0.74845064
2330,0.23044355,0.4729527
2331,-0.21104263,-0.46854296
2332,0.15936173,-0.46474174
2333,0.41775155,-0.7762508
2334,0.7379514,-0.7304683
2335,-0.01305069,1.8775675
2336,0.037979946,1.9512047
2337,-0.18200146,-4.5037284
2338,0.28166443,-0.81033856
2339,1.6594089,-0.80587864
2340,1.1593026,0.92558163
2341,0.29781294,-0.69505477
2342,0.22179867,-0.7142202
2343,0.18034329,-0.89192986
2344,0.09972918,2.3449028
2345,0.17895271,-0.73340595
2346,0.50818515,-0.79377854
2347,0.28818798,-0.6033273
2348,0.2345903,-0.7299007
2349,3.644336,-1.0487763
2350,0.3068818,-1.5721349
2351,0.28212,-1.3758074
2352,0.24512745,0.58133775
2353,0.2386985,-0.68388855
2354,0.3245182,-0.62302387
2355,-0.14071308,-2.9730117
2356,0.21608688,-0.8670041
2357,0.22488339,0.50215703
2358,0.30413723,-0.5940233
2359,-0.6546067,-4.5636854
2360,-1.7563367,3.2907255
2361,1.3959689,2.0987165
2362,-0.6695049,-1.0879289
2363,0.060141638,-3.2360084
2364,0.31229997,-0.53084373
2365,0.27007532,0.57938075
2366,0.2889598,0.56201625
2367,0.32199425,-0.69433165
2368,0.3255505,-0.69148886
2369,0.19008268,-0.9591678
2370,0.3726266,-0.81186044
2371,-0.31470835,-0.6017522
2372,0.27754664,-0.65230376
2373,0.27115393,-0.6712403
2374,0.2790748,-0.6874725
2375,2.1123564,-1.1703632
2376,0.21436663,0.5949302
2377,2.3113978,0.4610698
2378,0.3476267,0.1814062
2379,0.236089,-0.7575854
2380,1.6857027,-0.5316653
2381,0.45518118,0.5213798
2382,0.21206321,0.5865251
2383,0.34893447,0.19066063
2384,0.23102088,0.5930848
2385,0.27779043,-0.9376594
