X,Y,hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb
-1.12,-2.08,40.35848855345385,47.82794664705093,44.80235576635923,50.10048454187569,49.872095599622725,25.496302932243523,33.83447144371495,1
-1.28,0.16,64.72989596138507,41.99544288323736,62.589157885897436,60.71506589465679,31.860285649471365,53.65233007685667,27.54355004054552,1
-2.88,-4.0,27.10680695481379,55.12935422069211,43.14384649926979,39.23638783391233,53.98797260718581,27.5328372142611,34.88331346748794,1
3.04,-1.12,44.15239214906143,46.40343081658138,57.31785346299138,50.958315496330556,49.88478569851918,39.05221825098198,30.933795167864893,0
1.76,-1.92,46.40400317529054,28.207035580727222,56.38154113729485,35.39431579655944,45.29798876154265,36.38236470313134,23.11091961638816,1
-4.0,-4.0,35.622745070077656,58.249548042705264,47.05207168462968,46.5936953610247,54.06778428655695,29.62228468373631,32.08340731165137,1
-0.16,-0.48,50.41179875172344,43.12865402131609,54.98358014683116,42.31089855551926,46.427508502788584,34.717859547315456,32.73995447159393,1
-3.52,-1.28,35.613506171020944,41.316037446999786,45.68564350329825,34.80284853825633,41.53678422596322,29.105077991108963,34.20227905263944,1
-0.64,-3.84,33.41498267005282,56.85202667985596,35.6409525562606,24.872047646934853,63.5143248316642,24.245560233189515,41.97719074916385,0
3.2,-0.16,35.92440834145873,59.26389188542562,42.559530305598855,0,48.23773369400479,21.637157111633528,43.752848670855876,1
0.48,-1.28,35.769311120260014,50.96702827243103,49.14962399466498,47.53975001927164,49.6164818272504,30.88768781128369,35.384751482949696,0
-0.16,0.32,42.93314549140595,47.004252375480135,59.26999301585335,44.17261541931595,44.25410701406083,41.033080516159764,32.341161463683754,1
-1.12,-0.48,32.5032006139395,38.69585110368931,52.0210103629933,34.28472773585697,42.42753967594051,30.977003691443862,33.68849575317431,1
3.36,0.64,56.051834870366406,42.335376029040646,63.03590706791298,61.12544193027216,42.0307990137331,49.05116903056329,23.19932364357674,1
3.36,-2.24,38.185956715586926,42.93903912854009,53.53805977324954,33.470825449953345,46.651452688058896,33.857992542151955,32.065586988184435,1
-1.76,-1.76,35.27843330510228,55.67915343116939,41.15980720064418,36.33996275850502,50.60426334448022,24.003189610737614,37.18546665443732,1
-1.6,1.76,64.33452380740854,30.97054364292385,70.86369622672822,61.61983041221916,21.035275557666925,60.7079419885418,17.01509689310972,0
-2.88,3.04,67.37542626687309,28.601470471445836,71.66963207129072,64.56488982092576,20.228587603401643,61.31233261884403,15.737883119679818,0
-0.32,-1.76,51.45583020837546,38.15116113849405,53.253378129622924,45.953630790210674,46.24461367979292,33.613511734419546,31.867358138322913,1
-1.92,0.32,74.647943710079,23.34166782514221,76.2399122300655,65.92671953234009,18.142863634705588,68.31493335481247,3.432296500365986,1
-3.52,3.04,65.04412419453925,30.137888868625062,70.10211835571957,63.06991343460396,21.947876152927446,59.92187333672592,17.209902746572734,0
-1.44,-4.0,25.290884497443045,56.04919243503866,42.34835299150042,36.654603449494324,56.768699508968396,26.80443467638546,35.634997536329664,1
0.0,-3.84,30.203747568964786,55.789384678291235,42.89786520049409,40.32837067570384,55.128551428462494,26.13386745709778,37.433889567241074,1
-2.08,-3.2,26.62992375703594,55.95596799174864,42.350275169553036,36.15397019014725,56.228691360140914,26.807230049976738,35.679631524203735,1
2.88,-1.6,44.230113252336196,51.94560155803842,56.80386693963725,55.608665769326535,48.58651271372631,44.754396464968735,31.26994759641711,0
-3.84,-0.96,34.88661051989543,45.73507409644419,44.053017966229916,35.328952226990324,42.62483157597801,25.583830713891103,35.44284984579202,1
-1.12,-1.12,34.11037108776716,55.442084821186945,42.71341258576128,37.85244282605216,52.22962135493724,25.953449748747943,39.77034961455698,0
-0.48,-2.24,40.7061736614782,56.56739442389306,42.66907669931723,21.059813732509387,57.20699012916521,24.714398959875368,41.38876990875014,1
3.68,-1.6,45.52748659361649,35.80616633300912,59.403995079357955,42.94430285720216,45.14812811794822,41.64591087507504,29.874914053635017,1
3.36,-0.32,42.776297543194204,58.70965437874727,43.2400207445858,0,49.010978289792945,24.150014355357115,42.90493021210101,0
-3.2,3.2,62.709469116110654,31.663016517341923,70.56448994350404,63.41646354773437,21.040466446381924,60.264154352228815,16.989637815087402,0
-3.52,-2.72,33.81942758072047,49.2598300912053,45.46496761610611,44.98382677430727,50.802383939302736,27.73079864298485,29.45069086546685,1
-3.52,-3.52,35.802704003618985,58.37935002875381,46.854834897783306,46.825422628669024,53.9911497280289,29.846785461108606,31.90033819639074,1
1.92,-3.68,32.5926523868074,29.358161753005817,46.42872245229984,33.856467848388064,49.11460236926282,32.10516514402646,26.80521437561274,1
1.12,-3.52,23.90000721078097,57.75994649810744,38.241353229555955,0,51.030103557147996,22.798343563079726,43.26570526421182,1
1.92,-2.72,35.437720598652746,29.474256681513374,46.113911184042294,30.75128027852809,48.9371967076752,35.17648421935539,28.261586037205788,1
-1.44,-3.04,29.32334131724015,56.39850985723753,42.26862190861218,38.11540524748534,56.63685347705841,25.581096512144544,36.13712445237822,1
0.48,-3.68,31.724614417495104,68.46979166040845,44.392841720575404,42.58117383220318,53.94208210306509,26.955746150803865,35.66602602346549,1
3.04,-0.16,34.74481725298911,56.73184334723795,42.52830914666623,0,47.71090586185225,25.77111276797212,43.230961477909084,1
0.8,-2.24,47.828183997537735,40.36424139860158,50.2112602835774,45.44284842529414,47.74947201248463,29.405119892240183,33.602664762047354,1
-0.64,2.56,68.70561947334963,29.291229741793046,73.18301924032906,64.18310425387243,21.369531026391442,62.85346626011243,12.189021863774606,0
2.56,2.24,59.73141443751126,38.82813715292807,68.43996230859527,64.59947478076207,37.08607699731464,54.92035643265395,20.25962314832852,0
3.68,1.6,57.571901364911355,42.249753743659824,63.51214255235668,61.34590071737047,41.64583903148805,49.5146875044093,22.630508121581094,1
-3.52,0.0,62.68923103237924,25.393605813484044,73.96957189953926,64.28497448283903,18.742975672081982,64.11191381264595,8.06163084502743,1
-2.72,-4.0,26.54330544961661,55.80346601060303,42.604260083064986,37.88015116851671,54.44072444169909,27.536153804699982,35.29443011744446,1
0.64,-1.12,36.785845069915666,50.43396109041739,48.893068916847355,36.793088134575164,47.59684649574136,29.49429066057479,37.01734493538369,1
0.48,0.8,48.00675563372192,45.94694826691177,57.352845325148664,53.390391633920174,44.54623328302667,40.87598955100953,31.289194303301922,0
-0.48,1.6,69.79307969448436,29.383527689442666,74.69572014315536,64.12979518749412,20.166936006532076,65.39260184605139,6.852019420949603,1
-0.8,-0.96,33.712667001521694,39.201364580625736,48.671681353447376,26.1000025451407,46.9010931807634,28.14753032712732,33.86208798890566,1
-2.24,-3.04,29.61507480652665,54.94635419447239,43.84977816959193,39.14162334677452,54.65785945322543,29.26158421194645,34.33812418886676,1
-3.52,3.36,65.54592438057588,29.614899917111266,69.42479382914667,62.50075020601848,22.324731333498438,59.22704784908426,18.219763925588744,0
-3.36,-0.64,38.41336087165507,50.28493343139718,45.400974657221965,34.613218476007525,42.83237428394445,30.124591165523757,34.93055894482741,0
-1.28,1.6,79.85555289454618,31.02945505488048,71.19235088311808,63.378944629664325,23.413422818870558,61.139275846499075,15.234369599690048,1
-0.8,1.92,69.33741881873644,28.024767070331045,75.03151971233322,66.2924662943472,20.273390372537328,65.95570603310983,5.749416268551013,1
1.12,3.2,72.58252205867345,27.601611201093675,78.00838543604522,76.93384392844432,21.542829010124223,69.16749482519911,4.967925219171342,1
3.2,1.28,57.12671640838394,42.0646213299638,63.478503444436235,61.400019376110336,41.711944814329826,49.45992528449467,22.537970125100102,1
-2.24,-0.16,59.63446619397419,23.732945691730265,78.29519065260226,65.74636768493082,16.406047907850265,69.8431484835798,2.1762476825742993,1
0.32,1.76,64.73391559365604,32.33830746499398,63.734212253021624,62.08116881665982,32.36247152953387,54.377706287189596,21.79505923409524,1
-2.56,3.68,65.07267757949617,31.970787049454913,68.95636843297872,61.24771548226843,22.17527064390292,59.02915083458175,18.27717458047229,0
-2.24,-0.48,64.91155526533606,30.18785779938174,73.37600761101616,58.589049331076154,22.90551340463028,63.084290031766216,14.873539369424268,0
-3.36,-0.96,37.50224597969594,48.65747098673259,45.50535110346682,34.79212918683397,42.05837000585629,29.753905874494865,34.57826059457106,0
3.36,-2.56,41.379426202890016,41.45215918475352,52.3587214832572,51.045152849078,47.5298625462806,30.79220374313247,32.051892783394266,1
2.88,0.96,56.754242619782275,42.10918026047324,63.24627296924692,60.99136753968625,41.91876128867655,49.128725669649775,23.033716620748613,1
3.04,1.28,56.89262482990142,42.10176106990349,63.46353760473226,61.684026378118276,41.70077038585199,49.40639462922025,23.143569633482237,1
1.28,0.32,26.524876620785193,49.56726343879613,45.59118112375136,21.357099546321695,46.54743348708939,26.435707022702335,39.59165924243635,1
3.68,-1.76,49.19619886248097,40.35437016481764,56.551009526078474,51.52773141731768,48.71972581443932,40.60693712833863,30.5013413743481,0
-3.36,2.56,65.07702421930281,27.602254625064212,71.14950811987717,63.7015071239029,20.817060396280656,60.85952434675248,15.901315818037567,1
0.32,0.0,44.258720339147686,48.0551891189063,49.055396688911145,29.827535723056254,50.747912169688774,29.319117809214752,37.15964984642641,0
2.56,2.72,57.57800222125178,39.523159920192725,67.82582474433104,64.53578214241342,36.62291290076833,55.637931726593564,15.428749073132213,0
-0.32,-1.6,47.42129918382463,48.547440253529444,48.898208128132765,46.143226290122215,49.99017243898852,29.163851553866852,35.88512070241964,0
0.8,-2.72,49.17029989720106,36.376929159122085,51.300668933523355,43.93664011106895,45.99953457158186,32.168682303197976,31.84550699767168,1
3.52,0.0,43.7565128834228,55.28610243276817,49.8572727485274,45.24247952249675,51.5702676870039,32.548359357400024,36.143623559727686,1
0.32,-0.16,41.49296662255823,53.2157704344222,47.19657409342855,27.776961429050004,50.203291364412024,25.317901773442685,39.906663687139115,1
2.4,3.84,70.82513885285448,30.074125033656443,82.99290258797043,80.47169819436704,21.338898369121704,71.55388981315227,4.442454776257648,1
-1.6,-2.4,37.35294286630737,61.119493929205056,41.670341511102386,43.144188230237475,54.173440749807384,25.713071449479088,33.975929875925544,1
3.84,2.24,57.52305718184468,40.93968919157224,65.23279622400892,62.57163316742573,40.01685315489201,51.35196023381226,21.87235312433252,1
3.04,3.2,58.01859222211934,39.597055466548085,67.91810848020252,64.74982419087816,36.613107618656564,55.72789938260275,15.805563248277757,0
-1.6,3.52,64.95672472385093,29.883540801322056,70.01897989704122,60.57507210703186,21.309750151317363,61.29324552550632,13.624473260088912,1
3.04,2.4,59.035967006509765,38.565167524020254,68.65531726272339,64.97830967115802,36.88607872564307,55.13953435280469,20.077578879810133,1
-3.84,1.28,65.84585405295556,32.031037165010126,70.99593004726879,67.09140974989093,21.719899194483048,60.64067237467249,16.297500781192255,1
-3.2,-0.16,63.5416519589522,28.46977021692468,77.49424496818827,66.343324408421,15.975999450355754,68.2081894227978,10.074726997352993,1
0.64,3.04,65.1232693355825,29.666721921963983,72.2400676884017,63.78405770614448,19.301527803580157,62.99498878483237,6.2206313298033145,1
2.56,-3.36,40.131537195729635,66.37700804148042,44.80934123871867,43.59957629322698,53.15158069071179,28.001496489199628,33.79960529983505,1
0.64,3.68,62.05660460383211,32.444174734086545,69.88332532781803,60.57625936711404,22.316377004601513,59.692031277909216,16.670171742375118,1
-2.4,2.72,65.95626956572616,30.104824125148852,72.92768736322051,64.15698503327079,19.27273345438726,62.626719453718266,13.886299838631686,0
-3.84,3.2,67.03423270643009,29.6200712759574,68.96871976610382,62.326375629920435,22.89076489194062,58.871705099511736,18.34900582492061,0
-0.16,-1.12,52.66772086430271,48.92941283314923,51.15603052362793,48.15368299995163,48.1005742430845,32.33913682399875,34.152689125506996,0
-0.48,-3.68,17.763849753131353,59.20776753756426,37.00232496309476,24.81490614049,63.88830661006205,23.70871709184803,41.5576841118137,0
-2.24,2.4,66.75516852840147,29.565815947215548,73.33337759704156,64.15327591351435,18.824952904300098,63.1469004381662,13.176144385849211,0
1.6,-3.36,37.7834531128898,30.423194892122346,45.18172559612316,25.38365270405541,49.887766739271285,29.892587438233022,33.10610080721606,1
3.68,-4.0,46.55273661926435,45.62429505066763,53.554557952877595,54.469073865424356,51.90074431081646,35.393749517871,32.837415855388684,1
-2.72,-2.4,31.775211018792703,60.8989405930846,44.07733730833785,49.42409501872689,53.27195567830128,26.826493316332073,31.712149818782834,1
-2.88,-2.08,32.97818483086256,35.33633079689416,47.14811515106314,49.86111630650936,48.24414208098575,29.000624674090822,28.149782522828286,1
2.08,1.28,58.275358511710095,39.64745995677373,66.3796705616524,62.54431348332403,38.92241264836588,52.44641403039787,21.705247575286506,1
0.96,-2.56,38.59838383930803,40.020848431019836,43.8783099953334,43.56315073686781,50.47799384504508,26.05588557677915,35.99823987594607,1
-2.4,-2.24,38.72589399997618,61.92535662312265,45.26202678432763,50.890734139899536,52.24414475417825,27.391426485089866,31.785516863804983,1
-0.48,0.48,47.574816106751626,35.17509812819192,61.415385571787475,53.80610837014978,36.253380262218215,45.34309801454796,26.560318773206667,1
2.4,0.16,47.92338119698431,50.71810595999027,50.30754747188624,44.9150687159421,50.54848463569575,33.678232378579345,35.269617381697,0
-2.08,-3.04,28.621827364649434,55.62914470236269,42.65873776115454,37.56441310415303,55.56530210601627,26.882852107147638,35.26562686130831,1
-0.32,0.16,49.15566961010134,44.841242646442474,59.517839347615705,46.19088997040622,43.142886426610104,41.09639910305769,31.232454179022906,1
2.08,-2.88,39.04544578999251,28.270372050505472,46.72880158801736,31.365120668652843,48.31888057816785,34.7330681485243,18.856876044283126,1
-0.48,1.28,69.30746813516183,29.440509657949548,74.57123735152663,64.97417607464168,20.455912111627658,65.36244566900287,6.757644982884717,1
0.48,-0.16,41.551675400096016,54.52952166807199,46.88885232573362,26.835684256061853,47.71890966549232,27.243178663833056,39.84502974811248,1
3.2,2.72,59.44650966438303,38.328909849737826,68.89864385903668,64.69835447671706,36.71217879065591,55.28419118391906,19.906720315504472,1
-0.64,3.68,66.47835234722257,31.90113129302712,68.73390796888165,65.71705183554508,26.173715596838164,59.56296797359004,17.733305801891042,1
-1.44,-0.8,34.82635804068839,35.13129347755796,51.032647661446404,31.31367322445178,47.01845447700698,35.017677819252825,28.605407078124365,1
2.4,3.68,69.64400964536941,32.140663241101024,81.26105347595811,79.36854049712896,22.98765259014795,69.27035769325656,9.108197067972736,0
2.88,-0.16,34.83658430118891,59.24936862568323,42.45356535702074,0,47.87237562325784,27.41511613131827,42.91620727581977,1
-3.36,-1.28,36.47282871639551,31.913125927770537,45.64671231759371,34.50550036205104,41.90296762925303,28.32227559179132,34.44254525793005,1
2.24,0.16,39.14168503362269,45.95948331530043,49.88631076286165,27.6681296054387,51.56738529091579,31.715863882140848,36.64044013724319,1
1.28,3.84,73.00269826366011,28.2391967209371,78.90523043399598,77.87263066176156,21.40369750327264,69.88355131791367,6.405227505971677,1
3.68,2.88,59.47811948891052,38.60159635482398,68.6636493759919,64.59645124854293,36.908619232969116,55.10219901676126,19.997614423724308,1
2.24,0.32,53.96981919088185,44.63473284867418,59.065930368784706,57.890038232021745,45.86055897660644,44.184178392588066,26.691227938535736,1
2.08,-3.36,37.01310280404569,56.68016860468936,42.424676812376035,36.8637435294528,56.15204846336861,29.62916756776915,31.54749260397376,1
-3.04,1.44,65.3946931964636,28.40879648872142,73.06354150684331,64.048695111879,19.16765598046211,62.64444884672045,13.872898438516545,1
-2.24,0.32,67.49213000834746,23.321280240622805,75.90535051673427,66.21162318705181,19.69872649496488,67.97372481693253,3.6189153423281617,1
-0.48,-0.64,33.895114740818784,39.99765621487368,48.44011595926901,26.27758320205879,43.315778978360356,27.71381307521441,34.931675141861504,1
2.56,0.32,55.238746349456335,43.71614759797434,61.48793726470441,60.739680672764294,43.756883175175005,47.08484980388026,24.427564952112657,1
1.12,0.8,49.72410330058062,40.86881291780259,57.43069743811927,47.98040127073876,45.64814556141817,38.49830870570251,30.465733250259113,1
-3.68,0.8,73.2692961052482,32.32793634873849,69.01641546913376,60.53545364757127,22.90523644726126,58.77846031719456,19.85513773027116,0
-0.48,3.2,68.10754357938521,30.636913594256136,70.74131804779067,62.944464688915225,22.354087011545477,61.99468602113277,15.596932938237615,1
-1.12,-0.32,42.39980809013713,34.43223507731059,51.824830697333994,44.29068345653658,42.85883220371817,33.969677307832505,28.396948044770955,1
0.16,1.12,54.28973342589265,40.14803513522554,59.8726303961961,52.05665050188007,36.69369324011711,43.5686946880401,29.074125305584168,1
3.36,0.0,40.73519180035589,48.56143957138664,49.67773227238445,28.855652139351992,49.57265186429295,31.733676084295283,37.27052217757677,0
-2.24,-1.28,24.205603821051156,55.98325151997441,37.93657629308332,37.14804398216948,49.70840288652988,24.81735526189213,37.115338838888945,1
1.6,0.16,32.40209857230852,47.6953149815177,43.55326017351955,0,52.92606038145218,29.750398966979922,34.50740363297189,1
-1.44,3.2,64.35967517907011,24.64989276156036,69.99306542390377,59.7089725565819,21.465857202114144,61.526819970615975,13.30696793887307,1
-1.76,3.2,63.971576174999086,29.947929416745723,73.34590841753416,61.95558784754353,17.911495536586454,63.256496356219486,13.317137761934832,0
-0.32,1.12,65.10876757804644,31.080637627939083,71.78510732525064,56.955104304933315,21.433428745735164,61.47778472363227,17.388244874688002,1
-1.6,3.36,64.45056262100513,29.351201070658675,70.51971459299719,60.774169887689254,20.968630613626488,62.138844919035776,11.933635095252113,1
-3.52,1.76,68.4558090190794,28.550344162224512,71.0404601869115,63.19208973175846,21.183529344634266,60.74658840163642,16.21372484218719,0
2.72,0.16,43.36815641278213,54.24705938894351,50.470440604562626,45.56019016329756,50.88805795118666,33.51882225318604,35.675259601239524,1
3.68,-0.48,39.218178404228254,57.91499867742983,43.61274123612709,25.246833346207282,48.02585354493201,23.677317460452777,43.22142517830472,0
3.84,2.72,59.91271523351034,39.147769634054924,68.02155699066921,64.87672501564339,37.50108406779505,54.426381727389284,20.277923487658946,1
3.04,-3.68,45.59401213360184,45.823717301050095,52.41665366417917,54.67002120619097,52.54935679172229,34.0925360144621,33.54242308491415,1
-2.72,-2.56,34.615895158509545,58.26095722306948,46.81329238275278,51.46565190361974,53.23848989015484,27.659254203734832,31.234631912145733,1
3.04,-1.28,42.79889058895509,41.850417629629916,56.89823068034387,40.307737219458765,43.587350754839875,38.75880749990134,32.65750206307677,1
-0.48,0.0,53.14524403593251,37.911895795415774,60.25800304569306,52.40149330586952,42.35185702132554,40.5426965680857,28.656215951321943,1
-4.0,3.84,63.50239820089928,30.063981040612695,67.48862494587475,61.21401969372662,24.235096564442777,57.58456469035341,20.160024442853768,0
-0.48,2.08,68.07654749190883,29.391511021948332,74.68884446472843,64.9034961453075,20.051281771718468,65.5343242382383,6.559778182886895,1
-2.88,0.32,61.55601160793438,27.979330315574735,75.69030050305103,63.24629604002795,17.234532871544694,66.33764712219318,12.146202753754908,0
-0.64,-2.72,38.93223650197672,55.37698243446726,39.39177040535111,30.104963534275402,59.11529897247073,23.33305402868478,41.17285332130489,0
0.16,2.4,74.41426260486222,29.800063770205924,72.57984443369097,67.09397802250473,20.68243457336943,63.687971949179634,9.028318132431409,1
2.4,-2.88,40.84004596810851,28.393852925590565,48.83692688995802,37.79069570138114,48.11785830417801,35.74554861741851,19.54178836120539,1
1.44,-0.48,41.972225161759454,57.48762097364965,44.995938194430835,42.86878816634208,52.18251510047942,24.521014421202707,34.959382945034605,1
1.76,-0.8,33.31219059039921,53.08157650642229,42.57522378628818,31.55741874468757,54.52804057072373,26.677733034283605,36.452531284753675,0
-0.48,-0.16,52.242883231111534,38.09885780212473,54.80085637429558,54.0984638231735,46.53422033369029,34.66577170454147,30.64005023981501,1
0.96,-1.76,38.51393948525005,52.769197927128836,45.57480804471945,41.89252437696438,50.74969036018504,26.74038386657449,38.308471958263326,0
3.68,3.36,59.441929282751346,38.42806310433012,68.96303153800497,65.126489316038,36.583809064166765,55.49842401457171,19.83312426833662,0
0.48,-0.96,39.02942357092651,49.7420848392741,52.867128217949706,40.53660508483149,46.00444247652521,32.64856041431871,34.81856919440111,0
-0.96,-3.2,22.27245907540042,45.461879090565056,39.616647520032814,30.29194394078877,56.60113250620081,23.723193988063784,38.489130203749156,0
2.72,0.64,55.68515489835889,42.496618922819536,62.795389673730185,61.05861462928346,42.2891046898965,48.778044738205395,23.061964286647253,1
2.08,1.6,58.67648894263269,39.46397854955126,67.03483706262524,63.4717314466303,38.35046816070742,53.35064131031032,21.15434881365443,1
-3.04,-3.52,31.988792570965728,55.36097497449721,46.43501726269237,41.671472019502346,53.357431380716356,28.663483968141918,33.410365889548586,1
3.84,-3.04,52.58062149363968,43.0232577683103,60.340712799883775,57.063323398463304,45.948543747085154,42.59701961036295,29.750764109537123,1
0.64,0.0,45.6236649769925,55.042783798582114,48.96803414483249,33.45581407954006,53.54209257885492,31.438454062153525,36.35160855168046,0
2.08,2.56,63.63795202747605,31.68393479100456,71.92626494634939,72.53590538087744,30.812090665574864,60.74575458222539,13.497054933479445,1
3.52,-1.12,34.3375528241974,54.32980856062282,47.296030286328474,46.882803514002504,55.69987432429515,28.747693068712007,37.43705263548726,0
0.48,-2.4,48.52909152462232,37.010698170769444,51.35876695056313,49.9033175307958,47.88239429333474,31.375148945691244,32.46055815651752,1
-2.56,0.16,62.64468066474686,26.296607519567225,77.06211733429697,67.32810301707997,18.329525185369516,68.24297308661349,8.833903063569032,0
-0.32,-2.88,38.143465677243725,55.104841703680194,42.971941567318936,31.03884587836033,53.05542372916392,26.114282625408862,39.305453901770456,0
2.4,-3.2,36.84182108079115,56.47532045145467,44.13908007913319,41.58748455910801,55.6744030349061,32.092344961042365,30.716689653429853,1
-2.24,-1.76,35.61882103207529,51.901484668182704,43.59864142541905,43.13454492185518,47.00854185362038,26.2455074759205,33.49700220038289,1
2.88,2.4,59.01246364309668,38.62426633269367,68.76451490938099,65.14054392292476,36.836699186412346,55.21597976097954,20.13696155667504,0
3.52,-0.16,36.38757600829388,59.23021020128985,42.60889212126685,0,49.44562739187174,23.327588119082062,43.349694351273484,1
-0.8,-1.28,38.32402849386243,39.26273141885233,48.451744709701245,44.27153738042014,47.03680445724203,28.017172308963275,33.54978877670075,1
-2.24,2.24,67.00380758170078,29.68915485857736,73.44420907578532,64.39117113896864,18.81794973062177,63.117956272913716,13.2852541479662,0
-3.2,-2.08,33.077628915759604,47.33175032177607,47.09652731453716,41.13612758874306,50.702711903465044,28.987420046721482,34.193686553678305,1
-1.76,1.76,66.30574986672258,30.472236249497684,72.13006050071607,62.79162923222647,19.871640638825458,62.48239728781102,12.520403265736928,1
-1.76,3.52,65.85625865580374,29.428061106979037,70.74529216249283,60.89480001697524,20.56627008740746,61.75865327839899,13.889042761849048,1
-0.32,-0.48,47.7924094245613,42.78544693747273,47.701050946242674,49.627058517403,46.90520802501612,26.974206919814108,35.74581045474699,1
-3.68,3.04,65.55485497463519,29.595000133069725,69.6124892105673,63.03096760304895,22.363481418376598,59.4347554271492,17.849674941669253,1
2.4,-0.16,35.30403117772315,59.1810978110119,40.932752757147526,0,46.7390294659305,24.037264522508597,44.837534278162124,1
-0.8,-0.32,41.83236475083305,67.15188096426114,45.467364787772276,41.28945168549969,48.56146861405782,28.43823459034495,35.53358569093196,1
0.96,-0.32,49.475093721049205,53.935501074070565,53.29087855571832,48.62795361528365,51.424728167245505,34.41847197424058,30.924869545134037,1
-2.88,-1.92,28.080183969740162,53.98159110421943,38.95875099372485,44.64403573951271,50.25008892879461,23.253877340417482,34.87733261986913,1
3.04,-0.96,43.21192836800935,45.69835144953257,57.47140128388506,48.57372336846957,49.54543675811562,38.830579875510054,31.307708936279475,0
0.64,1.12,58.52017807418355,33.301770333525354,63.85445699415929,65.9880651532294,38.62645880403858,48.15961748483556,24.339132363847632,1
0.48,-4.0,32.78231440246377,65.9336819374173,44.23420656856602,43.56137827314586,54.826075638518745,25.131219310242983,35.36117319915324,1
3.52,0.64,56.652867793358865,42.1291769800803,63.287834054086915,61.52508242810541,41.84007999292316,49.23982206117934,22.691010272153548,1
-3.04,0.8,61.268814738617834,29.78564902657019,70.11030353793534,61.91479280046439,21.789527154859364,60.21489527748203,15.740504013732076,1
-3.36,0.48,61.11512300200508,25.16201607837221,70.63857598462147,60.1888978414735,20.99915450941546,61.49000796628847,9.220650923988277,1
0.0,-2.24,46.61486374636419,38.44105617840796,49.083316351358356,44.32605872589202,48.66219625509293,30.16631287202065,34.19615036129248,1
2.08,3.52,70.88591403019609,30.484632865925676,82.1080390558464,79.26857883116283,21.86709467337621,70.56498543962147,5.389991689734245,1
-3.04,3.2,64.5497265398769,31.58667717081932,70.90131771174143,63.94324533810574,21.24441177313519,60.564245712490774,16.682163178630724,0
-3.84,-0.16,21.854439233598853,34.72454163985378,40.94767944114434,0,38.936474160908205,27.983682430765846,33.76669142847503,1
-2.08,-1.92,36.233613067519414,65.55302705233264,42.3871586379989,47.57413621666843,49.86214468824311,26.01021219371735,33.80226821241875,1
-1.12,-1.76,33.46078455407027,68.59419174418626,38.09015884808497,38.331914340549616,51.4756215083347,24.156170133002256,37.92623503115567,1
3.04,0.96,57.051200458279794,42.237749674129404,63.23836996836248,61.61078060564249,41.91188936224767,49.0888447333582,23.03536010017976,1
1.6,1.92,60.98895118871488,31.12062227814588,69.73574586672137,67.9684996602722,32.409499576974845,57.39381552102242,13.23310713976261,1
3.36,-1.6,39.156157145163746,45.99881655206162,47.53451479698176,43.876044050573896,54.58073807977922,29.745745037778626,36.79861162256637,1
1.12,0.64,53.14656107597389,59.49351878103736,53.24016862879724,48.426296665938864,48.79014509775821,34.22782837432315,33.95405662341007,1
-3.04,1.12,70.02852111440359,29.82607582308158,73.44008009698842,69.35024375871777,20.250268699230098,63.88023073870134,10.82856627118641,1
-0.64,1.12,68.71813705490871,28.896770176486697,75.23451852687252,66.556435089116,20.073037039033366,66.13813768063463,5.5102191749747575,1
0.0,3.52,65.57964211592369,30.944200080349297,72.49734581876619,67.95275662239476,21.64653833831284,62.956501770087414,17.935348619049645,1
2.56,-3.84,35.46510813319172,65.9761687324999,43.977628111344984,43.81758356470384,53.99495618563718,27.213856078378882,33.76285108489193,1
-2.88,1.92,62.704725305064045,28.64842863681168,72.8071367604536,64.57294859105859,19.459729526406807,62.413425859698116,14.461603535530255,1
0.8,-0.96,39.461131164795276,50.56709424185799,49.25755737874967,32.95174050989179,45.98330520472091,30.03142891114424,37.411273220248475,1
-0.48,2.56,69.1165379187932,29.839103019194646,73.80060478689367,64.11889284102588,20.35317661062539,64.47458774772745,8.942525731883507,1
-0.16,-3.2,28.55012461886625,56.05415754377897,43.33003974436518,35.23596212434522,53.46690114942297,27.105367010534234,38.26157670098195,1
0.32,-2.72,47.15524182603298,38.43006660942615,49.40919816966911,46.738907333181054,48.6875369422409,30.65055528252202,33.70053224536686,1
-1.12,-0.96,29.15772186457417,56.703863335998705,42.46332481225993,29.659105049735967,53.110922737872265,26.426592504441974,40.401564198672745,0
2.72,0.0,40.82667880487553,53.80799302460865,49.48956452344076,26.356391518053947,46.73461396256762,32.63779696185613,38.05142406594403,1
-2.4,2.24,65.05001500962231,29.72497072803388,73.39192536921779,62.89493069272824,18.95660246737925,62.99709886848597,13.548058418261505,0
-0.8,1.44,68.78263316078247,28.79455468294951,74.65569226313548,67.5655118549849,20.64574054544031,65.32209401893913,6.8448066433986625,1
-1.28,3.36,64.07001096268533,31.40532947002651,67.59595439370653,57.985798666144085,24.418248268487915,58.67828412382069,16.325846337003156,1
1.12,0.48,50.11815244908149,58.71668526930982,50.827721162714774,50.677774956478395,50.00825317800643,31.506192989413915,35.114556807917594,1
3.04,-1.44,48.003037793056876,52.58119388666421,58.90816096311635,59.11963173873319,47.73611599638495,46.630391582005025,31.62219436222564,1
3.2,-3.04,50.99917077525441,43.44175943257224,57.71143423377865,56.52558374568179,48.33698853246612,39.33565938759999,31.117200591417674,1
